,unit_weights
Anhui,0.013156939192954423
Beijing,0.013217927992219122
Chongqing,0.013128713603267112
Fujian,0.013236686361322135
Gansu,0.013142460184101796
Guangdong,0.013152082018692167
Guangxi,0.013117955616701107
Guizhou,0.013109514921629055
Hainan,0.013132205946778613
Hebei,0.01315225102860755
Heilongjiang,0.013150407136871304
Henan,0.01312234920366186
Hubei,0.01306739601607844
Inner Mongolia,0.013171597702318637
Jiangsu,0.01315750120864733
Jiangxi,0.013148365414091059
Jilin,0.013171660178717159
Liaoning,0.013171269277123629
Ningxia,0.01312906999960437
Qinghai,0.013099338761500292
Shaanxi,0.013150405491026335
Shandong,0.01315051352221246
Shanghai,0.013151325395927534
Shanxi,0.013156579045692422
Sichuan,0.013243882907912435
Tianjin,0.013207731944290995
Xinjiang,0.01313397327593905
Yunnan,0.012963414329349813
Zhejiang,0.013169569680652467
Beijing 1,0.013217927992219122
Anyang,0.013122242726366452
Beihai,0.013117649058442473
Beijing 2,0.013217927992219122
Beijing 3,0.013217927992219122
Chengdu,0.01324162024796543
Chengdu 1,0.01324162024796543
Chongqing 1,0.013128713603267112
Dalian,0.013171803273506477
Dalian 1,0.013171799974734165
Fujian 1,0.013236454146553505
Gansu 1,0.013142460184101796
Guangan,0.013242415940076403
Guiyang,0.013108831031188655
Haerbin,0.013149836880672451
Haerbin 1,0.013149836880672451
Hangzhou,0.013170443693225843
Hangzhou 1,0.013170443693225843
Heilongjiang 1,0.013150088245352461
Heilongjiang 2,0.013150088245352461
Huhehaote,0.013172911904867239
Huhehaote 1,0.013172911904867239
Jilin 1,0.013171660178717159
Jinan,0.013151732331150537
Langfang,0.013152701303165665
Nanchang,0.013147454674721627
Nanjing 1,0.013158469340099592
Qingdao,0.01315175928865865
Quanzhou,0.013237461582246838
Shanghai 1,0.013151325395927534
Shenzhen,0.01315252587244342
Shenzhen 1,0.01315252587244342
Shijiazhuang,0.013152974720584873
Shijiazhuang 1,0.013152974720584873
Suuzhou,0.01315651396742397
Suzhou,0.013158050723410001
Taiyuan,0.013157640506203197
Tangshan,0.01315275512503322
Tianjin 1,0.013207731944290995
Tianjin 2,0.013207731944290995
Tianjin 3,0.013207731944290995
Wuhan,0.013067428518513282
Wuhan 1,0.013067428518513282
Wulumuqi,0.013134726358730123
Xian,0.013151154223653079
Xining,0.01309916942083678
Zhejiang 1,0.01316932830708104
