,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,辽宁省,210000,阜新市,210900,8.072386817800668
1,2002,辽宁省,210000,阜新市,210900,8.870979392360576
2,2003,辽宁省,210000,阜新市,210900,8.876532129416065
3,2004,辽宁省,210000,阜新市,210900,9.097914086029762
4,2005,辽宁省,210000,阜新市,210900,8.06888858273002
5,2006,辽宁省,210000,阜新市,210900,8.480781013226379
6,2007,辽宁省,210000,阜新市,210900,9.50132174784406
7,2008,辽宁省,210000,阜新市,210900,9.056105096025304
8,2009,辽宁省,210000,阜新市,210900,8.314357315618933
9,2010,辽宁省,210000,阜新市,210900,7.495552862639262
10,2011,辽宁省,210000,阜新市,210900,8.191338037824456
11,2012,辽宁省,210000,阜新市,210900,7.4960961321688195
12,2013,辽宁省,210000,阜新市,210900,8.116763322554219
13,2014,辽宁省,210000,阜新市,210900,9.166951496854107
14,2015,辽宁省,210000,阜新市,210900,9.14390267829418
15,2016,辽宁省,210000,阜新市,210900,8.832494248243574
16,2017,辽宁省,210000,阜新市,210900,9.44329170116166
17,2018,辽宁省,210000,阜新市,210900,8.888321400987007
18,2019,辽宁省,210000,阜新市,210900,9.48306031571532
19,2020,辽宁省,210000,阜新市,210900,9.224565592478903
20,2021,辽宁省,210000,阜新市,210900,9.058984058643896
21,2022,辽宁省,210000,阜新市,210900,6.218562505869691
