,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,聊城市,371500,13.50966730762439
1,2002,山东省,370000,聊城市,371500,14.015889441160516
2,2003,山东省,370000,聊城市,371500,13.070670177365573
3,2004,山东省,370000,聊城市,371500,13.741513159287903
4,2005,山东省,370000,聊城市,371500,13.267135651995057
5,2006,山东省,370000,聊城市,371500,14.1494385556286
6,2007,山东省,370000,聊城市,371500,14.143390387233984
7,2008,山东省,370000,聊城市,371500,13.61766663671614
8,2009,山东省,370000,聊城市,371500,13.788825396892952
9,2010,山东省,370000,聊城市,371500,13.435080769818883
10,2011,山东省,370000,聊城市,371500,13.281402974914558
11,2012,山东省,370000,聊城市,371500,13.466992460722109
12,2013,山东省,370000,聊城市,371500,13.87856306854333
13,2014,山东省,370000,聊城市,371500,14.417170021849186
14,2015,山东省,370000,聊城市,371500,14.023191240932992
15,2016,山东省,370000,聊城市,371500,14.417426073165617
16,2017,山东省,370000,聊城市,371500,14.623236088864454
17,2018,山东省,370000,聊城市,371500,14.57495174545493
18,2019,山东省,370000,聊城市,371500,14.710720301049662
19,2020,山东省,370000,聊城市,371500,14.203314067859642
20,2021,山东省,370000,聊城市,371500,14.573242728246012
21,2022,山东省,370000,聊城市,371500,12.704557958194448
