,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,清远市,441800,21.122399561887857
1,2002,广东省,440000,清远市,441800,21.513123353013025
2,2003,广东省,440000,清远市,441800,21.530028828496214
3,2004,广东省,440000,清远市,441800,21.29818441968827
4,2005,广东省,440000,清远市,441800,21.162368539157587
5,2006,广东省,440000,清远市,441800,21.54614240013511
6,2007,广东省,440000,清远市,441800,21.7340632385897
7,2008,广东省,440000,清远市,441800,21.049869253216787
8,2009,广东省,440000,清远市,441800,21.3011968003483
9,2010,广东省,440000,清远市,441800,20.800469786382077
10,2011,广东省,440000,清远市,441800,20.462124869043382
11,2012,广东省,440000,清远市,441800,20.568750518277227
12,2013,广东省,440000,清远市,441800,20.99377874461093
13,2014,广东省,440000,清远市,441800,21.23666654434832
14,2015,广东省,440000,清远市,441800,21.55355064250517
15,2016,广东省,440000,清远市,441800,21.339599747244417
16,2017,广东省,440000,清远市,441800,21.51573804107177
17,2018,广东省,440000,清远市,441800,21.32903463537419
18,2019,广东省,440000,清远市,441800,21.568054378003083
19,2020,广东省,440000,清远市,441800,21.80522017688955
20,2021,广东省,440000,清远市,441800,22.179146352773905
21,2022,广东省,440000,清远市,441800,18.936721539899608
