,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,滁州市,341100,16.106098150257022
1,2002,安徽省,340000,滁州市,341100,16.425168700507545
2,2003,安徽省,340000,滁州市,341100,15.585171465118645
3,2004,安徽省,340000,滁州市,341100,16.47992354143533
4,2005,安徽省,340000,滁州市,341100,15.909953424886885
5,2006,安徽省,340000,滁州市,341100,16.502405283279174
6,2007,安徽省,340000,滁州市,341100,16.67012449254312
7,2008,安徽省,340000,滁州市,341100,15.714385677486517
8,2009,安徽省,340000,滁州市,341100,15.851809593737856
9,2010,安徽省,340000,滁州市,341100,15.755377406489558
10,2011,安徽省,340000,滁州市,341100,15.5410293684172
11,2012,安徽省,340000,滁州市,341100,15.630174233823029
12,2013,安徽省,340000,滁州市,341100,16.113954103341488
13,2014,安徽省,340000,滁州市,341100,15.799079477376244
14,2015,安徽省,340000,滁州市,341100,15.697773024558474
15,2016,安徽省,340000,滁州市,341100,16.14013061216902
16,2017,安徽省,340000,滁州市,341100,16.458050089171227
17,2018,安徽省,340000,滁州市,341100,16.37316639030603
18,2019,安徽省,340000,滁州市,341100,16.390275506380135
19,2020,安徽省,340000,滁州市,341100,16.428599561421823
20,2021,安徽省,340000,滁州市,341100,16.82258324113516
21,2022,安徽省,340000,滁州市,341100,14.44472673381101
