,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,甘肃省,620000,金昌市,620300,6.703528770728485
1,2002,甘肃省,620000,金昌市,620300,6.8107984290772245
2,2003,甘肃省,620000,金昌市,620300,6.514923462102311
3,2004,甘肃省,620000,金昌市,620300,6.399839537402204
4,2005,甘肃省,620000,金昌市,620300,6.303710238120233
5,2006,甘肃省,620000,金昌市,620300,6.925771768231624
6,2007,甘肃省,620000,金昌市,620300,6.675563748109021
7,2008,甘肃省,620000,金昌市,620300,6.121007611758923
8,2009,甘肃省,620000,金昌市,620300,6.924962110011204
9,2010,甘肃省,620000,金昌市,620300,6.761645876083819
10,2011,甘肃省,620000,金昌市,620300,6.181735423091413
11,2012,甘肃省,620000,金昌市,620300,5.910082586155327
12,2013,甘肃省,620000,金昌市,620300,7.221531939602619
13,2014,甘肃省,620000,金昌市,620300,6.752319223894614
14,2015,甘肃省,620000,金昌市,620300,7.115138386163426
15,2016,甘肃省,620000,金昌市,620300,7.247570000372216
16,2017,甘肃省,620000,金昌市,620300,7.1183306643106405
17,2018,甘肃省,620000,金昌市,620300,6.777346542789225
18,2019,甘肃省,620000,金昌市,620300,6.922588497265349
19,2020,甘肃省,620000,金昌市,620300,6.859452731132421
20,2021,甘肃省,620000,金昌市,620300,7.416752367537112
21,2022,甘肃省,620000,金昌市,620300,5.806660538798057
