,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,四川省,510000,阿坝藏族羌族自治州,513200,7.717901642951368
1,2002,四川省,510000,阿坝藏族羌族自治州,513200,7.760021474293253
2,2003,四川省,510000,阿坝藏族羌族自治州,513200,8.068033152920771
3,2004,四川省,510000,阿坝藏族羌族自治州,513200,7.463265568019231
4,2005,四川省,510000,阿坝藏族羌族自治州,513200,7.994407042473352
5,2006,四川省,510000,阿坝藏族羌族自治州,513200,8.619290539067427
6,2007,四川省,510000,阿坝藏族羌族自治州,513200,8.068310254022572
7,2008,四川省,510000,阿坝藏族羌族自治州,513200,7.702938735325247
8,2009,四川省,510000,阿坝藏族羌族自治州,513200,8.270157925650995
9,2010,四川省,510000,阿坝藏族羌族自治州,513200,8.121257155146672
10,2011,四川省,510000,阿坝藏族羌族自治州,513200,7.725592165949439
11,2012,四川省,510000,阿坝藏族羌族自治州,513200,7.77288461334513
12,2013,四川省,510000,阿坝藏族羌族自治州,513200,8.139829841509647
13,2014,四川省,510000,阿坝藏族羌族自治州,513200,8.074805622950072
14,2015,四川省,510000,阿坝藏族羌族自治州,513200,8.105610372823309
15,2016,四川省,510000,阿坝藏族羌族自治州,513200,8.364761200080904
16,2017,四川省,510000,阿坝藏族羌族自治州,513200,8.343241715394404
17,2018,四川省,510000,阿坝藏族羌族自治州,513200,8.147607655950564
18,2019,四川省,510000,阿坝藏族羌族自治州,513200,8.188015514352045
19,2020,四川省,510000,阿坝藏族羌族自治州,513200,8.136839452600507
20,2021,四川省,510000,阿坝藏族羌族自治州,513200,8.387261429412757
21,2022,四川省,510000,阿坝藏族羌族自治州,513200,6.350638002795336
