,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,辽宁省,210000,抚顺市,210400,7.151698660500668
1,2002,辽宁省,210000,抚顺市,210400,7.88518905697141
2,2003,辽宁省,210000,抚顺市,210400,7.895685063809268
3,2004,辽宁省,210000,抚顺市,210400,8.127529697227933
4,2005,辽宁省,210000,抚顺市,210400,6.726294443445382
5,2006,辽宁省,210000,抚顺市,210400,7.684935705552643
6,2007,辽宁省,210000,抚顺市,210400,8.361923828471822
7,2008,辽宁省,210000,抚顺市,210400,8.004955207128612
8,2009,辽宁省,210000,抚顺市,210400,7.199520636827105
9,2010,辽宁省,210000,抚顺市,210400,6.593330948630803
10,2011,辽宁省,210000,抚顺市,210400,6.973013027347339
11,2012,辽宁省,210000,抚顺市,210400,6.501150126714495
12,2013,辽宁省,210000,抚顺市,210400,7.000056971664077
13,2014,辽宁省,210000,抚顺市,210400,7.97448859344452
14,2015,辽宁省,210000,抚顺市,210400,7.922796307679595
15,2016,辽宁省,210000,抚顺市,210400,7.627786543976654
16,2017,辽宁省,210000,抚顺市,210400,7.783594005003327
17,2018,辽宁省,210000,抚顺市,210400,7.542438288809675
18,2019,辽宁省,210000,抚顺市,210400,8.274972239182594
19,2020,辽宁省,210000,抚顺市,210400,8.101151735886356
20,2021,辽宁省,210000,抚顺市,210400,8.154688901404771
21,2022,辽宁省,210000,抚顺市,210400,4.842284856648184
