,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,六安市,341500,16.364574570913643
1,2002,安徽省,340000,六安市,341500,16.57059059002955
2,2003,安徽省,340000,六安市,341500,15.806885332778265
3,2004,安徽省,340000,六安市,341500,16.61096495740404
4,2005,安徽省,340000,六安市,341500,16.11317955177053
5,2006,安徽省,340000,六安市,341500,16.77630271247708
6,2007,安徽省,340000,六安市,341500,16.702615058359132
7,2008,安徽省,340000,六安市,341500,15.819199518921405
8,2009,安徽省,340000,六安市,341500,15.915761401034628
9,2010,安徽省,340000,六安市,341500,15.884830453727927
10,2011,安徽省,340000,六安市,341500,15.542918500238793
11,2012,安徽省,340000,六安市,341500,15.684129397577044
12,2013,安徽省,340000,六安市,341500,16.486756944574246
13,2014,安徽省,340000,六安市,341500,16.028392021476545
14,2015,安徽省,340000,六安市,341500,16.025058056479743
15,2016,安徽省,340000,六安市,341500,16.48612119416025
16,2017,安徽省,340000,六安市,341500,16.66459281582061
17,2018,安徽省,340000,六安市,341500,16.541192909675317
18,2019,安徽省,340000,六安市,341500,16.728575161763086
19,2020,安徽省,340000,六安市,341500,16.904313117147776
20,2021,安徽省,340000,六安市,341500,17.058674662008485
21,2022,安徽省,340000,六安市,341500,14.892853453142685
