,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,黑龙江省,230000,大庆市,230600,4.543929611461943
1,2002,黑龙江省,230000,大庆市,230600,5.082221058238711
2,2003,黑龙江省,230000,大庆市,230600,5.579276257222936
3,2004,黑龙江省,230000,大庆市,230600,5.4698215794427325
4,2005,黑龙江省,230000,大庆市,230600,4.328054964795686
5,2006,黑龙江省,230000,大庆市,230600,4.578558943606175
6,2007,黑龙江省,230000,大庆市,230600,6.178863300736606
7,2008,黑龙江省,230000,大庆市,230600,5.772496685124498
8,2009,黑龙江省,230000,大庆市,230600,4.202460980203126
9,2010,黑龙江省,230000,大庆市,230600,3.711410969834412
10,2011,黑龙江省,230000,大庆市,230600,4.529304523369468
11,2012,黑龙江省,230000,大庆市,230600,3.848902642192381
12,2013,黑龙江省,230000,大庆市,230600,3.978787579073187
13,2014,黑龙江省,230000,大庆市,230600,5.217781129543554
14,2015,黑龙江省,230000,大庆市,230600,5.409882617188148
15,2016,黑龙江省,230000,大庆市,230600,4.605953866351446
16,2017,黑龙江省,230000,大庆市,230600,5.396991754466946
17,2018,黑龙江省,230000,大庆市,230600,5.25199852220411
18,2019,黑龙江省,230000,大庆市,230600,5.843735495965361
19,2020,黑龙江省,230000,大庆市,230600,5.358364732783063
20,2021,黑龙江省,230000,大庆市,230600,5.311166712873785
21,2022,黑龙江省,230000,大庆市,230600,2.032691370292714
