,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,安徽省,340000,马鞍山市,340500,16.264105612101826
1,2002,安徽省,340000,马鞍山市,340500,16.560845379432553
2,2003,安徽省,340000,马鞍山市,340500,16.029758511574922
3,2004,安徽省,340000,马鞍山市,340500,16.618304177614547
4,2005,安徽省,340000,马鞍山市,340500,16.133429759786914
5,2006,安徽省,340000,马鞍山市,340500,16.746968561049624
6,2007,安徽省,340000,马鞍山市,340500,16.963692411871076
7,2008,安徽省,340000,马鞍山市,340500,16.029584234801536
8,2009,安徽省,340000,马鞍山市,340500,16.325085633709733
9,2010,安徽省,340000,马鞍山市,340500,16.177588087160476
10,2011,安徽省,340000,马鞍山市,340500,15.947859510096912
11,2012,安徽省,340000,马鞍山市,340500,15.9792810831034
12,2013,安徽省,340000,马鞍山市,340500,16.67559482780398
13,2014,安徽省,340000,马鞍山市,340500,16.298199640526256
14,2015,安徽省,340000,马鞍山市,340500,16.128896755317587
15,2016,安徽省,340000,马鞍山市,340500,16.57565569202922
16,2017,安徽省,340000,马鞍山市,340500,16.73213025900726
17,2018,安徽省,340000,马鞍山市,340500,16.769237227019754
18,2019,安徽省,340000,马鞍山市,340500,16.779848198731653
19,2020,安徽省,340000,马鞍山市,340500,16.760116513978016
20,2021,安徽省,340000,马鞍山市,340500,17.262327598469234
21,2022,安徽省,340000,马鞍山市,340500,14.642595916593043
