,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,甘肃省,620000,张掖市,620700,7.22693555633163
1,2002,甘肃省,620000,张掖市,620700,7.403078761881175
2,2003,甘肃省,620000,张掖市,620700,7.068863943311395
3,2004,甘肃省,620000,张掖市,620700,7.216439278469057
4,2005,甘肃省,620000,张掖市,620700,7.0272203188793325
5,2006,甘肃省,620000,张掖市,620700,7.692976481961132
6,2007,甘肃省,620000,张掖市,620700,7.536307094579878
7,2008,甘肃省,620000,张掖市,620700,6.994654029089542
8,2009,甘肃省,620000,张掖市,620700,7.685745146962756
9,2010,甘肃省,620000,张掖市,620700,7.566376931647658
10,2011,甘肃省,620000,张掖市,620700,6.9237590825829125
11,2012,甘肃省,620000,张掖市,620700,6.58979721905254
12,2013,甘肃省,620000,张掖市,620700,7.752741120696354
13,2014,甘肃省,620000,张掖市,620700,7.216974170066467
14,2015,甘肃省,620000,张掖市,620700,7.741365306291194
15,2016,甘肃省,620000,张掖市,620700,7.856430693933113
16,2017,甘肃省,620000,张掖市,620700,7.842628002057346
17,2018,甘肃省,620000,张掖市,620700,7.064928223775481
18,2019,甘肃省,620000,张掖市,620700,7.540609978722269
19,2020,甘肃省,620000,张掖市,620700,7.471686396399066
20,2021,甘肃省,620000,张掖市,620700,7.870157106021568
21,2022,甘肃省,620000,张掖市,620700,6.580108760918283
