,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,贵州省,520000,黔东南苗族侗族自治州,522600,17.15477622441282
1,2002,贵州省,520000,黔东南苗族侗族自治州,522600,17.38598500978296
2,2003,贵州省,520000,黔东南苗族侗族自治州,522600,17.437436037623694
3,2004,贵州省,520000,黔东南苗族侗族自治州,522600,17.164314540577664
4,2005,贵州省,520000,黔东南苗族侗族自治州,522600,17.15220462533019
5,2006,贵州省,520000,黔东南苗族侗族自治州,522600,17.65108869931167
6,2007,贵州省,520000,黔东南苗族侗族自治州,522600,17.73286701521023
7,2008,贵州省,520000,黔东南苗族侗族自治州,522600,17.108501263420816
8,2009,贵州省,520000,黔东南苗族侗族自治州,522600,17.678454861822917
9,2010,贵州省,520000,黔东南苗族侗族自治州,522600,17.22214509226122
10,2011,贵州省,520000,黔东南苗族侗族自治州,522600,16.978664477159658
11,2012,贵州省,520000,黔东南苗族侗族自治州,522600,16.504858067510174
12,2013,贵州省,520000,黔东南苗族侗族自治州,522600,17.790798508549717
13,2014,贵州省,520000,黔东南苗族侗族自治州,522600,17.48183075294407
14,2015,贵州省,520000,黔东南苗族侗族自治州,522600,17.782343086102376
15,2016,贵州省,520000,黔东南苗族侗族自治州,522600,17.944852599975835
16,2017,贵州省,520000,黔东南苗族侗族自治州,522600,17.870711982511033
17,2018,贵州省,520000,黔东南苗族侗族自治州,522600,17.733471511097598
18,2019,贵州省,520000,黔东南苗族侗族自治州,522600,17.586708814742092
19,2020,贵州省,520000,黔东南苗族侗族自治州,522600,17.53664653662858
20,2021,贵州省,520000,黔东南苗族侗族自治州,522600,18.127384902464566
21,2022,贵州省,520000,黔东南苗族侗族自治州,522600,14.979350838811571
