,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,日照市,371100,13.620442581562576
1,2002,山东省,370000,日照市,371100,14.056130494638024
2,2003,山东省,370000,日照市,371100,13.116148654124812
3,2004,山东省,370000,日照市,371100,14.18588754936804
4,2005,山东省,370000,日照市,371100,13.473649289492997
5,2006,山东省,370000,日照市,371100,14.26077795969986
6,2007,山东省,370000,日照市,371100,14.400454906532786
7,2008,山东省,370000,日照市,371100,13.437669537486654
8,2009,山东省,370000,日照市,371100,13.722979458074237
9,2010,山东省,370000,日照市,371100,13.19754202021674
10,2011,山东省,370000,日照市,371100,13.191555146296928
11,2012,山东省,370000,日照市,371100,13.215310757751055
12,2013,山东省,370000,日照市,371100,13.637411408857131
13,2014,山东省,370000,日照市,371100,14.159028419560064
14,2015,山东省,370000,日照市,371100,13.992943272103116
15,2016,山东省,370000,日照市,371100,14.184043672572855
16,2017,山东省,370000,日照市,371100,14.546589322902449
17,2018,山东省,370000,日照市,371100,14.021933211565786
18,2019,山东省,370000,日照市,371100,14.421033921429718
19,2020,山东省,370000,日照市,371100,14.209859376510684
20,2021,山东省,370000,日照市,371100,14.52777040118886
21,2022,山东省,370000,日照市,371100,11.807168483324936
