,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山西省,140000,大同市,140200,8.106622859320977
1,2002,山西省,140000,大同市,140200,8.278452580754168
2,2003,山西省,140000,大同市,140200,7.376738987749121
3,2004,山西省,140000,大同市,140200,8.019932275420814
4,2005,山西省,140000,大同市,140200,7.548492396727113
5,2006,山西省,140000,大同市,140200,8.550422418560009
6,2007,山西省,140000,大同市,140200,8.77211951829325
7,2008,山西省,140000,大同市,140200,7.749824979326818
8,2009,山西省,140000,大同市,140200,8.0934008662416
9,2010,山西省,140000,大同市,140200,7.662665703714505
10,2011,山西省,140000,大同市,140200,7.609433213246531
11,2012,山西省,140000,大同市,140200,7.0477039212622925
12,2013,山西省,140000,大同市,140200,7.818567730270423
13,2014,山西省,140000,大同市,140200,8.269467545599888
14,2015,山西省,140000,大同市,140200,8.092946291908929
15,2016,山西省,140000,大同市,140200,8.030804541034575
16,2017,山西省,140000,大同市,140200,8.485301518186999
17,2018,山西省,140000,大同市,140200,8.027709680387384
18,2019,山西省,140000,大同市,140200,8.19933252670012
19,2020,山西省,140000,大同市,140200,7.928013822263519
20,2021,山西省,140000,大同市,140200,8.435581375080668
21,2022,山西省,140000,大同市,140200,6.12436219949221
