,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,四川省,510000,宜宾市,511500,16.744414513068147
1,2002,四川省,510000,宜宾市,511500,16.767872302894567
2,2003,四川省,510000,宜宾市,511500,16.580583547551722
3,2004,四川省,510000,宜宾市,511500,16.251969739499568
4,2005,四川省,510000,宜宾市,511500,16.415499647177853
5,2006,四川省,510000,宜宾市,511500,17.206486735700725
6,2007,四川省,510000,宜宾市,511500,16.986158201898384
7,2008,四川省,510000,宜宾市,511500,16.443894246732857
8,2009,四川省,510000,宜宾市,511500,17.019001324540046
9,2010,四川省,510000,宜宾市,511500,16.632525260246677
10,2011,四川省,510000,宜宾市,511500,16.47326585849534
11,2012,四川省,510000,宜宾市,511500,16.00963032621004
12,2013,四川省,510000,宜宾市,511500,17.41703939579465
13,2014,四川省,510000,宜宾市,511500,16.443493656353702
14,2015,四川省,510000,宜宾市,511500,17.43065953255132
15,2016,四川省,510000,宜宾市,511500,17.2219498552923
16,2017,四川省,510000,宜宾市,511500,17.261483722200904
17,2018,四川省,510000,宜宾市,511500,16.45410064294002
18,2019,四川省,510000,宜宾市,511500,16.49059960505548
19,2020,四川省,510000,宜宾市,511500,16.453740331849698
20,2021,四川省,510000,宜宾市,511500,16.705030390396644
21,2022,四川省,510000,宜宾市,511500,15.051757993388756
