,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,辽宁省,210000,丹东市,210600,7.902662490930028
1,2002,辽宁省,210000,丹东市,210600,8.625316638458706
2,2003,辽宁省,210000,丹东市,210600,8.653197079880373
3,2004,辽宁省,210000,丹东市,210600,8.886729432690561
4,2005,辽宁省,210000,丹东市,210600,7.578946795014282
5,2006,辽宁省,210000,丹东市,210600,8.410417133838473
6,2007,辽宁省,210000,丹东市,210600,9.005766490386884
7,2008,辽宁省,210000,丹东市,210600,8.692131854241664
8,2009,辽宁省,210000,丹东市,210600,8.051111255021462
9,2010,辽宁省,210000,丹东市,210600,7.373880663802311
10,2011,辽宁省,210000,丹东市,210600,7.857773780981838
11,2012,辽宁省,210000,丹东市,210600,7.395960119636622
12,2013,辽宁省,210000,丹东市,210600,7.720117840104297
13,2014,辽宁省,210000,丹东市,210600,8.8810950860604
14,2015,辽宁省,210000,丹东市,210600,8.721747116526817
15,2016,辽宁省,210000,丹东市,210600,8.536748287698154
16,2017,辽宁省,210000,丹东市,210600,8.567025603497886
17,2018,辽宁省,210000,丹东市,210600,8.186428587180771
18,2019,辽宁省,210000,丹东市,210600,9.032041696156304
19,2020,辽宁省,210000,丹东市,210600,8.890769234903885
20,2021,辽宁省,210000,丹东市,210600,9.002114930144588
21,2022,辽宁省,210000,丹东市,210600,5.712701584297865
