,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,青海省,630000,西宁市,630100,5.160108162982123
1,2002,青海省,630000,西宁市,630100,5.330238500411952
2,2003,青海省,630000,西宁市,630100,5.296183452467784
3,2004,青海省,630000,西宁市,630100,4.825755711397633
4,2005,青海省,630000,西宁市,630100,4.973569663382869
5,2006,青海省,630000,西宁市,630100,5.564384593681479
6,2007,青海省,630000,西宁市,630100,5.2682020445694695
7,2008,青海省,630000,西宁市,630100,4.84730146884327
8,2009,青海省,630000,西宁市,630100,5.452488953193762
9,2010,青海省,630000,西宁市,630100,5.534671573634097
10,2011,青海省,630000,西宁市,630100,4.8823518371079935
11,2012,青海省,630000,西宁市,630100,4.495527762807998
12,2013,青海省,630000,西宁市,630100,5.435875997207592
13,2014,青海省,630000,西宁市,630100,5.062660262534327
14,2015,青海省,630000,西宁市,630100,5.582183829786192
15,2016,青海省,630000,西宁市,630100,5.84036427543974
16,2017,青海省,630000,西宁市,630100,5.495377301185841
17,2018,青海省,630000,西宁市,630100,5.438537254690754
18,2019,青海省,630000,西宁市,630100,5.377379046671237
19,2020,青海省,630000,西宁市,630100,5.193035834652885
20,2021,青海省,630000,西宁市,630100,5.656088479190913
21,2022,青海省,630000,西宁市,630100,4.373554091911325
