,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,云浮市,445300,22.56968296744212
1,2002,广东省,440000,云浮市,445300,22.819373655949253
2,2003,广东省,440000,云浮市,445300,23.03486648015812
3,2004,广东省,440000,云浮市,445300,22.58571475821745
4,2005,广东省,440000,云浮市,445300,22.44720408997338
5,2006,广东省,440000,云浮市,445300,22.920352672724704
6,2007,广东省,440000,云浮市,445300,22.88917047990861
7,2008,广东省,440000,云浮市,445300,22.04276577234687
8,2009,广东省,440000,云浮市,445300,22.82842384498225
9,2010,广东省,440000,云浮市,445300,22.450388453816785
10,2011,广东省,440000,云浮市,445300,22.03525010198363
11,2012,广东省,440000,云浮市,445300,22.20615498009905
12,2013,广东省,440000,云浮市,445300,22.40465454899992
13,2014,广东省,440000,云浮市,445300,22.508679860795173
14,2015,广东省,440000,云浮市,445300,23.07378460851736
15,2016,广东省,440000,云浮市,445300,22.61794927769427
16,2017,广东省,440000,云浮市,445300,22.714936353307355
17,2018,广东省,440000,云浮市,445300,22.606381149104923
18,2019,广东省,440000,云浮市,445300,23.210449088187445
19,2020,广东省,440000,云浮市,445300,23.16298251539995
20,2021,广东省,440000,云浮市,445300,23.38081165918137
21,2022,广东省,440000,云浮市,445300,20.62708973710053
