,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,内蒙古自治区,150000,乌海市,150300,9.337778732560748
1,2002,内蒙古自治区,150000,乌海市,150300,9.44773807448242
2,2003,内蒙古自治区,150000,乌海市,150300,8.811007700342097
3,2004,内蒙古自治区,150000,乌海市,150300,9.146893438107837
4,2005,内蒙古自治区,150000,乌海市,150300,8.788867110672413
5,2006,内蒙古自治区,150000,乌海市,150300,9.668185952056836
6,2007,内蒙古自治区,150000,乌海市,150300,9.453248862437446
7,2008,内蒙古自治区,150000,乌海市,150300,8.670168755254393
8,2009,内蒙古自治区,150000,乌海市,150300,9.326228420139447
9,2010,内蒙古自治区,150000,乌海市,150300,8.985597936261916
10,2011,内蒙古自治区,150000,乌海市,150300,8.674523746002533
11,2012,内蒙古自治区,150000,乌海市,150300,8.308073686770225
12,2013,内蒙古自治区,150000,乌海市,150300,9.794384620528769
13,2014,内蒙古自治区,150000,乌海市,150300,9.508580726056268
14,2015,内蒙古自治区,150000,乌海市,150300,9.465340894964976
15,2016,内蒙古自治区,150000,乌海市,150300,9.361419632117
16,2017,内蒙古自治区,150000,乌海市,150300,9.708544597902952
17,2018,内蒙古自治区,150000,乌海市,150300,9.280607499711737
18,2019,内蒙古自治区,150000,乌海市,150300,9.431201181874329
19,2020,内蒙古自治区,150000,乌海市,150300,9.227934951137184
20,2021,内蒙古自治区,150000,乌海市,150300,10.181573777296736
21,2022,内蒙古自治区,150000,乌海市,150300,8.091816475609711
