,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,吉林省,220000,白山市,220600,5.222530955968063
1,2002,吉林省,220000,白山市,220600,5.826314213479464
2,2003,吉林省,220000,白山市,220600,5.923294497724421
3,2004,吉林省,220000,白山市,220600,6.068709506383727
4,2005,吉林省,220000,白山市,220600,4.720487007643401
5,2006,吉林省,220000,白山市,220600,5.571536182819043
6,2007,吉林省,220000,白山市,220600,6.276566136675762
7,2008,吉林省,220000,白山市,220600,6.079378899832803
8,2009,吉林省,220000,白山市,220600,5.219601319319573
9,2010,吉林省,220000,白山市,220600,4.816706309452418
10,2011,吉林省,220000,白山市,220600,4.998392984495587
11,2012,吉林省,220000,白山市,220600,4.559503445423958
12,2013,吉林省,220000,白山市,220600,5.038164470982357
13,2014,吉林省,220000,白山市,220600,5.933700831677541
14,2015,吉林省,220000,白山市,220600,6.011090723889404
15,2016,吉林省,220000,白山市,220600,5.6312883471175335
16,2017,吉林省,220000,白山市,220600,5.6122866808839005
17,2018,吉林省,220000,白山市,220600,5.76241888639106
18,2019,吉林省,220000,白山市,220600,6.452369452015685
19,2020,吉林省,220000,白山市,220600,6.212269900720106
20,2021,吉林省,220000,白山市,220600,6.379602721940565
21,2022,吉林省,220000,白山市,220600,2.8174848581662606
