,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,肇庆市,441200,22.064184700235007
1,2002,广东省,440000,肇庆市,441200,22.356287011874524
2,2003,广东省,440000,肇庆市,441200,22.499105246259035
3,2004,广东省,440000,肇庆市,441200,22.179608612417105
4,2005,广东省,440000,肇庆市,441200,22.058519120476547
5,2006,广东省,440000,肇庆市,441200,22.512178775629565
6,2007,广东省,440000,肇庆市,441200,22.529456282741563
7,2008,广东省,440000,肇庆市,441200,21.73297509780439
8,2009,广东省,440000,肇庆市,441200,22.417442245963084
9,2010,广东省,440000,肇庆市,441200,21.93645771392656
10,2011,广东省,440000,肇庆市,441200,21.626756591143305
11,2012,广东省,440000,肇庆市,441200,21.75879264663497
12,2013,广东省,440000,肇庆市,441200,22.050937160123183
13,2014,广东省,440000,肇庆市,441200,22.18487545759243
14,2015,广东省,440000,肇庆市,441200,22.67490592665581
15,2016,广东省,440000,肇庆市,441200,22.206493490098342
16,2017,广东省,440000,肇庆市,441200,22.34249798443662
17,2018,广东省,440000,肇庆市,441200,22.216141382235275
18,2019,广东省,440000,肇庆市,441200,22.68013877733338
19,2020,广东省,440000,肇庆市,441200,22.760570820520275
20,2021,广东省,440000,肇庆市,441200,23.045995850070124
21,2022,广东省,440000,肇庆市,441200,20.11570314202267
