,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,云南省,530000,德宏傣族景颇族自治州,533100,18.477856757740376
1,2002,云南省,530000,德宏傣族景颇族自治州,533100,18.485850374979957
2,2003,云南省,530000,德宏傣族景颇族自治州,533100,18.55924657985404
3,2004,云南省,530000,德宏傣族景颇族自治州,533100,18.24580563509037
4,2005,云南省,530000,德宏傣族景颇族自治州,533100,18.93620273653536
5,2006,云南省,530000,德宏傣族景颇族自治州,533100,18.648632796674303
6,2007,云南省,530000,德宏傣族景颇族自治州,533100,18.294631033678105
7,2008,云南省,530000,德宏傣族景颇族自治州,533100,18.259772383302856
8,2009,云南省,530000,德宏傣族景颇族自治州,533100,18.751452800132583
9,2010,云南省,530000,德宏傣族景颇族自治州,533100,18.7438612541968
10,2011,云南省,530000,德宏傣族景颇族自治州,533100,18.26111853415003
11,2012,云南省,530000,德宏傣族景颇族自治州,533100,18.6452426961638
12,2013,云南省,530000,德宏傣族景颇族自治州,533100,18.628740418789288
13,2014,云南省,530000,德宏傣族景颇族自治州,533100,18.509074509416862
14,2015,云南省,530000,德宏傣族景颇族自治州,533100,18.18446126084409
15,2016,云南省,530000,德宏傣族景颇族自治州,533100,18.655473836794663
16,2017,云南省,530000,德宏傣族景颇族自治州,533100,18.7193087456692
17,2018,云南省,530000,德宏傣族景颇族自治州,533100,18.221214867608392
18,2019,云南省,530000,德宏傣族景颇族自治州,533100,18.639862486385017
19,2020,云南省,530000,德宏傣族景颇族自治州,533100,17.233342711706015
20,2021,云南省,530000,德宏傣族景颇族自治州,533100,17.814669592100085
21,2022,云南省,530000,德宏傣族景颇族自治州,533100,17.24725900672972
