,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,湖北省,420000,襄阳市,420600,16.494430133731175
1,2002,湖北省,420000,襄阳市,420600,16.66977046958651
2,2003,湖北省,420000,襄阳市,420600,15.815175269245394
3,2004,湖北省,420000,襄阳市,420600,16.750587543545667
4,2005,湖北省,420000,襄阳市,420600,16.106538951390757
5,2006,湖北省,420000,襄阳市,420600,16.816238698330782
6,2007,湖北省,420000,襄阳市,420600,16.763913957974623
7,2008,湖北省,420000,襄阳市,420600,16.19218920202515
8,2009,湖北省,420000,襄阳市,420600,16.31242712111217
9,2010,湖北省,420000,襄阳市,420600,16.408275779982283
10,2011,湖北省,420000,襄阳市,420600,16.18780261250055
11,2012,湖北省,420000,襄阳市,420600,16.163781674203214
12,2013,湖北省,420000,襄阳市,420600,16.889633849064946
13,2014,湖北省,420000,襄阳市,420600,16.29774070185866
14,2015,湖北省,420000,襄阳市,420600,16.3160992026143
15,2016,湖北省,420000,襄阳市,420600,16.74401690828024
16,2017,湖北省,420000,襄阳市,420600,16.66945440425017
17,2018,湖北省,420000,襄阳市,420600,16.715638625168328
18,2019,湖北省,420000,襄阳市,420600,16.852842544714076
19,2020,湖北省,420000,襄阳市,420600,16.58620273079189
20,2021,湖北省,420000,襄阳市,420600,16.919756495190075
21,2022,湖北省,420000,襄阳市,420600,14.824160205036025
