,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,济宁市,370800,13.676708749675951
1,2002,山东省,370000,济宁市,370800,14.25667129180544
2,2003,山东省,370000,济宁市,370800,13.13978392139012
3,2004,山东省,370000,济宁市,370800,14.026172589441844
4,2005,山东省,370000,济宁市,370800,13.378059321833028
5,2006,山东省,370000,济宁市,370800,14.352425070905204
6,2007,山东省,370000,济宁市,370800,14.158462107330829
7,2008,山东省,370000,济宁市,370800,13.475457249424457
8,2009,山东省,370000,济宁市,370800,13.790031771700209
9,2010,山东省,370000,济宁市,370800,13.536441081278053
10,2011,山东省,370000,济宁市,370800,13.22626740686229
11,2012,山东省,370000,济宁市,370800,13.390409437483283
12,2013,山东省,370000,济宁市,370800,13.91494028681694
13,2014,山东省,370000,济宁市,370800,14.24226384792738
14,2015,山东省,370000,济宁市,370800,13.96195154242424
15,2016,山东省,370000,济宁市,370800,14.42708904843569
16,2017,山东省,370000,济宁市,370800,14.631548745767573
17,2018,山东省,370000,济宁市,370800,14.572848315093944
18,2019,山东省,370000,济宁市,370800,14.683874451671324
19,2020,山东省,370000,济宁市,370800,14.403350209409224
20,2021,山东省,370000,济宁市,370800,14.70608828858574
21,2022,山东省,370000,济宁市,370800,13.031317099926436
