,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,云南省,530000,怒江傈僳族自治州,533300,12.77100109941252
1,2002,云南省,530000,怒江傈僳族自治州,533300,12.63071132027062
2,2003,云南省,530000,怒江傈僳族自治州,533300,12.949332799673128
3,2004,云南省,530000,怒江傈僳族自治州,533300,12.481385533698408
4,2005,云南省,530000,怒江傈僳族自治州,533300,13.192135458210268
5,2006,云南省,530000,怒江傈僳族自治州,533300,13.28703082945281
6,2007,云南省,530000,怒江傈僳族自治州,533300,12.663178811994504
7,2008,云南省,530000,怒江傈僳族自治州,533300,12.636926314793795
8,2009,云南省,530000,怒江傈僳族自治州,533300,13.503762163055956
9,2010,云南省,530000,怒江傈僳族自治州,533300,13.241246907120868
10,2011,云南省,530000,怒江傈僳族自治州,533300,12.875578115780712
11,2012,云南省,530000,怒江傈僳族自治州,533300,13.178838542225146
12,2013,云南省,530000,怒江傈僳族自治州,533300,13.145996252066375
13,2014,云南省,530000,怒江傈僳族自治州,533300,13.41897221609908
14,2015,云南省,530000,怒江傈僳族自治州,533300,13.28558445739539
15,2016,云南省,530000,怒江傈僳族自治州,533300,13.217810073897928
16,2017,云南省,530000,怒江傈僳族自治州,533300,13.347476630700676
17,2018,云南省,530000,怒江傈僳族自治州,533300,13.031615358278955
18,2019,云南省,530000,怒江傈僳族自治州,533300,13.52214842154428
19,2020,云南省,530000,怒江傈僳族自治州,533300,13.374120059927202
20,2021,云南省,530000,怒江傈僳族自治州,533300,13.708976706615744
21,2022,云南省,530000,怒江傈僳族自治州,533300,11.563404584854895
