,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,内蒙古自治区,150000,包头市,150200,6.621718558148396
1,2002,内蒙古自治区,150000,包头市,150200,6.550817131035109
2,2003,内蒙古自治区,150000,包头市,150200,5.815652961609302
3,2004,内蒙古自治区,150000,包头市,150200,6.586543420299918
4,2005,内蒙古自治区,150000,包头市,150200,6.131104659063002
5,2006,内蒙古自治区,150000,包头市,150200,6.7045204171875445
6,2007,内蒙古自治区,150000,包头市,150200,7.137519679453496
7,2008,内蒙古自治区,150000,包头市,150200,5.968464480896295
8,2009,内蒙古自治区,150000,包头市,150200,6.580409079957467
9,2010,内蒙古自治区,150000,包头市,150200,6.039659799065148
10,2011,内蒙古自治区,150000,包头市,150200,5.822426051913063
11,2012,内蒙古自治区,150000,包头市,150200,5.253798396165752
12,2013,内蒙古自治区,150000,包头市,150200,6.896971980592639
13,2014,内蒙古自治区,150000,包头市,150200,7.16969365847347
14,2015,内蒙古自治区,150000,包头市,150200,6.909819056050741
15,2016,内蒙古自治区,150000,包头市,150200,6.610497931945917
16,2017,内蒙古自治区,150000,包头市,150200,7.496363934963842
17,2018,内蒙古自治区,150000,包头市,150200,6.882514899514171
18,2019,内蒙古自治区,150000,包头市,150200,6.7318386003453154
19,2020,内蒙古自治区,150000,包头市,150200,6.164765985328292
20,2021,内蒙古自治区,150000,包头市,150200,7.194377938502012
21,2022,内蒙古自治区,150000,包头市,150200,4.748897317632622
