,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.79915024383122
1,2002,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.628811575747394
2,2003,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.477138255616817
3,2004,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.17049448317954
4,2005,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.422045050306894
5,2006,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.991631659146265
6,2007,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.624680555620388
7,2008,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.659545976822852
8,2009,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.278872769323767
9,2010,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.698078665422022
10,2011,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.408785277040664
11,2012,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,10.683162481519153
12,2013,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.241439462072549
13,2014,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.305849304208214
14,2015,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.27473634533669
15,2016,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,12.322488271031023
16,2017,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.60689078389708
17,2018,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.446675179652289
18,2019,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.963745868775607
19,2020,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.820298519028537
20,2021,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.937373117536408
21,2022,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,11.38057773024576
