,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,湖北省,420000,恩施土家族苗族自治州,422800,16.909780597613892
1,2002,湖北省,420000,恩施土家族苗族自治州,422800,16.74778739961298
2,2003,湖北省,420000,恩施土家族苗族自治州,422800,16.84578128054555
3,2004,湖北省,420000,恩施土家族苗族自治州,422800,16.966326574646228
4,2005,湖北省,420000,恩施土家族苗族自治州,422800,16.79666300091517
5,2006,湖北省,420000,恩施土家族苗族自治州,422800,17.70593867600734
6,2007,湖北省,420000,恩施土家族苗族自治州,422800,17.114205885997798
7,2008,湖北省,420000,恩施土家族苗族自治州,422800,16.827605866934736
8,2009,湖北省,420000,恩施土家族苗族自治州,422800,17.146483636463522
9,2010,湖北省,420000,恩施土家族苗族自治州,422800,16.69472044760175
10,2011,湖北省,420000,恩施土家族苗族自治州,422800,16.66069025731916
11,2012,湖北省,420000,恩施土家族苗族自治州,422800,16.262498251773703
12,2013,湖北省,420000,恩施土家族苗族自治州,422800,17.600393549090903
13,2014,湖北省,420000,恩施土家族苗族自治州,422800,16.83442209974953
14,2015,湖北省,420000,恩施土家族苗族自治州,422800,17.408049275131795
15,2016,湖北省,420000,恩施土家族苗族自治州,422800,17.528382242575592
16,2017,湖北省,420000,恩施土家族苗族自治州,422800,17.29777053846088
17,2018,湖北省,420000,恩施土家族苗族自治州,422800,17.28548489642034
18,2019,湖北省,420000,恩施土家族苗族自治州,422800,17.33454036519055
19,2020,湖北省,420000,恩施土家族苗族自治州,422800,17.030628732460436
20,2021,湖北省,420000,恩施土家族苗族自治州,422800,17.49884599421014
21,2022,湖北省,420000,恩施土家族苗族自治州,422800,15.224787789363788
