,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山东省,370000,潍坊市,370700,13.08389553759793
1,2002,山东省,370000,潍坊市,370700,13.506879536495154
2,2003,山东省,370000,潍坊市,370700,12.646004576878106
3,2004,山东省,370000,潍坊市,370700,13.521067605423935
4,2005,山东省,370000,潍坊市,370700,12.827193361115633
5,2006,山东省,370000,潍坊市,370700,13.721356259694852
6,2007,山东省,370000,潍坊市,370700,13.803585473499249
7,2008,山东省,370000,潍坊市,370700,13.046317811968684
8,2009,山东省,370000,潍坊市,370700,13.377989043810317
9,2010,山东省,370000,潍坊市,370700,12.867283363331644
10,2011,山东省,370000,潍坊市,370700,12.835665510025931
11,2012,山东省,370000,潍坊市,370700,12.870327415771447
12,2013,山东省,370000,潍坊市,370700,13.222276134860431
13,2014,山东省,370000,潍坊市,370700,14.075606170348154
14,2015,山东省,370000,潍坊市,370700,13.880913843183691
15,2016,山东省,370000,潍坊市,370700,14.117303306750026
16,2017,山东省,370000,潍坊市,370700,14.414860050857492
17,2018,山东省,370000,潍坊市,370700,13.950367667888823
18,2019,山东省,370000,潍坊市,370700,14.366617049232632
19,2020,山东省,370000,潍坊市,370700,14.007345544056005
20,2021,山东省,370000,潍坊市,370700,14.311926312247088
21,2022,山东省,370000,潍坊市,370700,11.874182451958056
