,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,河南省,410000,安阳市,410500,14.465292225782148
1,2002,河南省,410000,安阳市,410500,14.362579017960362
2,2003,河南省,410000,安阳市,410500,13.337615983888362
3,2004,河南省,410000,安阳市,410500,14.181562050628452
4,2005,河南省,410000,安阳市,410500,13.9295790246274
5,2006,河南省,410000,安阳市,410500,14.520803811591342
6,2007,河南省,410000,安阳市,410500,14.487751418516522
7,2008,河南省,410000,安阳市,410500,14.130281829047895
8,2009,河南省,410000,安阳市,410500,14.00211210882781
9,2010,河南省,410000,安阳市,410500,13.876313318001507
10,2011,河南省,410000,安阳市,410500,13.7308592844174
11,2012,河南省,410000,安阳市,410500,13.978948233073332
12,2013,河南省,410000,安阳市,410500,14.370434211650498
13,2014,河南省,410000,安阳市,410500,15.029946074454438
14,2015,河南省,410000,安阳市,410500,14.65049156853317
15,2016,河南省,410000,安阳市,410500,15.048078653954477
16,2017,河南省,410000,安阳市,410500,15.27594231316449
17,2018,河南省,410000,安阳市,410500,15.145349200117067
18,2019,河南省,410000,安阳市,410500,15.31548720538723
19,2020,河南省,410000,安阳市,410500,15.077467946854576
20,2021,河南省,410000,安阳市,410500,15.40177922284291
21,2022,河南省,410000,安阳市,410500,13.483703650691249
