,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,山西省,140000,太原市,140100,10.919064096490324
1,2002,山西省,140000,太原市,140100,10.968371475417072
2,2003,山西省,140000,太原市,140100,9.820437721504495
3,2004,山西省,140000,太原市,140100,10.18900776722429
4,2005,山西省,140000,太原市,140100,10.566779633263064
5,2006,山西省,140000,太原市,140100,11.332088297730294
6,2007,山西省,140000,太原市,140100,11.463327641765344
7,2008,山西省,140000,太原市,140100,10.400244943776787
8,2009,山西省,140000,太原市,140100,10.379221344265668
9,2010,山西省,140000,太原市,140100,10.43848629090984
10,2011,山西省,140000,太原市,140100,9.96583684435985
11,2012,山西省,140000,太原市,140100,9.831888434332413
12,2013,山西省,140000,太原市,140100,11.078386860465272
13,2014,山西省,140000,太原市,140100,10.92948333460356
14,2015,山西省,140000,太原市,140100,11.213349281129451
15,2016,山西省,140000,太原市,140100,11.093866770056316
16,2017,山西省,140000,太原市,140100,11.41041493223805
17,2018,山西省,140000,太原市,140100,11.170389455075536
18,2019,山西省,140000,太原市,140100,11.54896185429066
19,2020,山西省,140000,太原市,140100,11.15041992982946
20,2021,山西省,140000,太原市,140100,11.64865558071512
21,2022,山西省,140000,太原市,140100,9.913481130331844
