,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,福建省,350000,厦门市,350200,21.342646015774005
1,2002,福建省,350000,厦门市,350200,21.65211258998305
2,2003,福建省,350000,厦门市,350200,21.39922340656503
3,2004,福建省,350000,厦门市,350200,21.183966092338174
4,2005,福建省,350000,厦门市,350200,20.96445211217845
5,2006,福建省,350000,厦门市,350200,21.430943750226344
6,2007,福建省,350000,厦门市,350200,21.50299788232404
7,2008,福建省,350000,厦门市,350200,20.99070527843484
8,2009,福建省,350000,厦门市,350200,21.48552451515645
9,2010,福建省,350000,厦门市,350200,20.93399695617893
10,2011,福建省,350000,厦门市,350200,20.804171573434207
11,2012,福建省,350000,厦门市,350200,21.051429952779888
12,2013,福建省,350000,厦门市,350200,21.26172778694732
13,2014,福建省,350000,厦门市,350200,21.424013497955027
14,2015,福建省,350000,厦门市,350200,21.67222788676001
15,2016,福建省,350000,厦门市,350200,21.657619897928114
16,2017,福建省,350000,厦门市,350200,21.956257354085604
17,2018,福建省,350000,厦门市,350200,21.961135826434475
18,2019,福建省,350000,厦门市,350200,22.090667902001343
19,2020,福建省,350000,厦门市,350200,22.277849772915584
20,2021,福建省,350000,厦门市,350200,22.39337316182694
21,2022,福建省,350000,厦门市,350200,19.086993980161083
