,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,甘肃省,620000,嘉峪关市,620200,8.326086321607294
1,2002,甘肃省,620000,嘉峪关市,620200,8.533041330508222
2,2003,甘肃省,620000,嘉峪关市,620200,7.945074344754001
3,2004,甘肃省,620000,嘉峪关市,620200,8.433919416018727
4,2005,甘肃省,620000,嘉峪关市,620200,8.018663785619902
5,2006,甘肃省,620000,嘉峪关市,620200,8.699570365248496
6,2007,甘肃省,620000,嘉峪关市,620200,8.629676049876798
7,2008,甘肃省,620000,嘉峪关市,620200,7.911569792854745
8,2009,甘肃省,620000,嘉峪关市,620200,8.401722988880746
9,2010,甘肃省,620000,嘉峪关市,620200,8.25503635559494
10,2011,甘肃省,620000,嘉峪关市,620200,7.807509548562083
11,2012,甘肃省,620000,嘉峪关市,620200,7.728485043180952
12,2013,甘肃省,620000,嘉峪关市,620200,8.917806714332068
13,2014,甘肃省,620000,嘉峪关市,620200,8.264546111836909
14,2015,甘肃省,620000,嘉峪关市,620200,8.792400228226608
15,2016,甘肃省,620000,嘉峪关市,620200,8.757141580297334
16,2017,甘肃省,620000,嘉峪关市,620200,9.075505781481231
17,2018,甘肃省,620000,嘉峪关市,620200,7.898245347989374
18,2019,甘肃省,620000,嘉峪关市,620200,8.535336290065436
19,2020,甘肃省,620000,嘉峪关市,620200,8.656644498080128
20,2021,甘肃省,620000,嘉峪关市,620200,9.08422922764026
21,2022,甘肃省,620000,嘉峪关市,620200,7.832101759586831
