,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,江苏省,320000,苏州市,320500,16.82026965002724
1,2002,江苏省,320000,苏州市,320500,17.10985288009492
2,2003,江苏省,320000,苏州市,320500,16.697572162383775
3,2004,江苏省,320000,苏州市,320500,17.194272532567158
4,2005,江苏省,320000,苏州市,320500,16.719242641358523
5,2006,江苏省,320000,苏州市,320500,17.417558695209674
6,2007,江苏省,320000,苏州市,320500,17.624529702536794
7,2008,江苏省,320000,苏州市,320500,16.735721376557713
8,2009,江苏省,320000,苏州市,320500,17.040657866876117
9,2010,江苏省,320000,苏州市,320500,16.76056566698666
10,2011,江苏省,320000,苏州市,320500,16.529196292815254
11,2012,江苏省,320000,苏州市,320500,16.514939135237373
12,2013,江苏省,320000,苏州市,320500,17.286132015967986
13,2014,江苏省,320000,苏州市,320500,16.870130078364436
14,2015,江苏省,320000,苏州市,320500,16.90914428051542
15,2016,江苏省,320000,苏州市,320500,17.564132111454324
16,2017,江苏省,320000,苏州市,320500,17.679341246803787
17,2018,江苏省,320000,苏州市,320500,17.63782495878665
18,2019,江苏省,320000,苏州市,320500,17.424272174298547
19,2020,江苏省,320000,苏州市,320500,17.736389803388892
20,2021,江苏省,320000,苏州市,320500,18.036279169414254
21,2022,江苏省,320000,苏州市,320500,14.81406012993486
