,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广东省,440000,广州市,440100,22.50226783719586
1,2002,广东省,440000,广州市,440100,22.785509843842217
2,2003,广东省,440000,广州市,440100,22.760834425020168
3,2004,广东省,440000,广州市,440100,22.563335156318303
4,2005,广东省,440000,广州市,440100,22.519141622362525
5,2006,广东省,440000,广州市,440100,22.913792868601156
6,2007,广东省,440000,广州市,440100,22.97728879899412
7,2008,广东省,440000,广州市,440100,22.29324254384812
8,2009,广东省,440000,广州市,440100,22.890755427142963
9,2010,广东省,440000,广州市,440100,22.47699781298325
10,2011,广东省,440000,广州市,440100,22.22743334165581
11,2012,广东省,440000,广州市,440100,22.43829808615321
12,2013,广东省,440000,广州市,440100,22.537895491224884
13,2014,广东省,440000,广州市,440100,22.756769581209927
14,2015,广东省,440000,广州市,440100,23.241623441101996
15,2016,广东省,440000,广州市,440100,22.781262073117546
16,2017,广东省,440000,广州市,440100,23.095017847088517
17,2018,广东省,440000,广州市,440100,22.943561444022677
18,2019,广东省,440000,广州市,440100,23.49786489859889
19,2020,广东省,440000,广州市,440100,23.402730071826756
20,2021,广东省,440000,广州市,440100,23.762501107423507
21,2022,广东省,440000,广州市,440100,20.829759623626178
