,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,广西壮族自治区,450000,河池市,451200,20.173670533488544
1,2002,广西壮族自治区,450000,河池市,451200,20.48822591889392
2,2003,广西壮族自治区,450000,河池市,451200,20.77719777263112
3,2004,广西壮族自治区,450000,河池市,451200,20.243588097919087
4,2005,广西壮族自治区,450000,河池市,451200,20.107429926523448
5,2006,广西壮族自治区,450000,河池市,451200,20.33001027750854
6,2007,广西壮族自治区,450000,河池市,451200,20.303223011148017
7,2008,广西壮族自治区,450000,河池市,451200,19.556789250843917
8,2009,广西壮族自治区,450000,河池市,451200,20.619917336704265
9,2010,广西壮族自治区,450000,河池市,451200,20.196176037096404
10,2011,广西壮族自治区,450000,河池市,451200,19.473575134854396
11,2012,广西壮族自治区,450000,河池市,451200,19.480503151436395
12,2013,广西壮族自治区,450000,河池市,451200,20.154504250392822
13,2014,广西壮族自治区,450000,河池市,451200,20.088002723005456
14,2015,广西壮族自治区,450000,河池市,451200,20.51592729093682
15,2016,广西壮族自治区,450000,河池市,451200,20.57970424299418
16,2017,广西壮族自治区,450000,河池市,451200,20.391888545840832
17,2018,广西壮族自治区,450000,河池市,451200,20.2163726373972
18,2019,广西壮族自治区,450000,河池市,451200,20.251377456028923
19,2020,广西壮族自治区,450000,河池市,451200,20.23434612664664
20,2021,广西壮族自治区,450000,河池市,451200,20.70156370237548
21,2022,广西壮族自治区,450000,河池市,451200,17.684977915695367
