,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,云南省,530000,曲靖市,530300,14.663865690378634
1,2002,云南省,530000,曲靖市,530300,14.843893210635466
2,2003,云南省,530000,曲靖市,530300,15.183794409326651
3,2004,云南省,530000,曲靖市,530300,14.379277559203794
4,2005,云南省,530000,曲靖市,530300,14.99948049485545
5,2006,云南省,530000,曲靖市,530300,15.198732591798938
6,2007,云南省,530000,曲靖市,530300,14.78627109627778
7,2008,云南省,530000,曲靖市,530300,14.4725385606501
8,2009,云南省,530000,曲靖市,530300,15.432797640801374
9,2010,云南省,530000,曲靖市,530300,15.656203354015036
10,2011,云南省,530000,曲靖市,530300,14.481010561577497
11,2012,云南省,530000,曲靖市,530300,15.396052487198842
12,2013,云南省,530000,曲靖市,530300,15.374341961935322
13,2014,云南省,530000,曲靖市,530300,15.227385008745811
14,2015,云南省,530000,曲靖市,530300,15.448513502049154
15,2016,云南省,530000,曲靖市,530300,15.129097850204468
16,2017,云南省,530000,曲靖市,530300,15.016751230395604
17,2018,云南省,530000,曲靖市,530300,15.087886002854557
18,2019,云南省,530000,曲靖市,530300,16.149068925547617
19,2020,云南省,530000,曲靖市,530300,15.511794803190062
20,2021,云南省,530000,曲靖市,530300,15.622126038689297
21,2022,云南省,530000,曲靖市,530300,13.776744083923438
