,年份,省份,省份代码,城市,城市代码,平均气温
0,2001,新疆维吾尔自治区,650000,五家渠市,659004,8.297015780606563
1,2002,新疆维吾尔自治区,650000,五家渠市,659004,8.614407234727155
2,2003,新疆维吾尔自治区,650000,五家渠市,659004,7.401140406024485
3,2004,新疆维吾尔自治区,650000,五家渠市,659004,8.34572761630743
4,2005,新疆维吾尔自治区,650000,五家渠市,659004,7.819948202653375
5,2006,新疆维吾尔自治区,650000,五家渠市,659004,8.864253689989907
6,2007,新疆维吾尔自治区,650000,五家渠市,659004,8.864967251720817
7,2008,新疆维吾尔自治区,650000,五家渠市,659004,9.125097703978572
8,2009,新疆维吾尔自治区,650000,五家渠市,659004,8.46618375656886
9,2010,新疆维吾尔自治区,650000,五家渠市,659004,7.716485653882199
10,2011,新疆维吾尔自治区,650000,五家渠市,659004,7.866368243398668
11,2012,新疆维吾尔自治区,650000,五家渠市,659004,7.829729128692001
12,2013,新疆维吾尔自治区,650000,五家渠市,659004,9.060686387784784
13,2014,新疆维吾尔自治区,650000,五家渠市,659004,7.879995634678711
14,2015,新疆维吾尔自治区,650000,五家渠市,659004,9.273003098171246
15,2016,新疆维吾尔自治区,650000,五家渠市,659004,8.84491266017587
16,2017,新疆维吾尔自治区,650000,五家渠市,659004,8.876615093956923
17,2018,新疆维吾尔自治区,650000,五家渠市,659004,8.04996352019446
18,2019,新疆维吾尔自治区,650000,五家渠市,659004,8.875429502693706
19,2020,新疆维吾尔自治区,650000,五家渠市,659004,9.22820902305857
20,2021,新疆维吾尔自治区,650000,五家渠市,659004,8.830892785173583
21,2022,新疆维吾尔自治区,650000,五家渠市,659004,8.006855323775632
